listing_id,city,neighbourhood,price,rooms_left,is_pet_friendly,near_transit,has_breakfast,avg_30d_price,deal_threshold,is_deal,deal_percentage,tags,limited_availability,availability_level,neighbourhood_group,deal_start,deal_expiry,days_until_expiry,why_this_deal,what_to_watch
1839341,NYC,Williamsburg,300.0,5,0,1,1,339.04,288.184,False,11.5,"Near transit, Breakfast included",False,Low,Brooklyn,2025-12-06 00:45:32.866180,2025-12-20 00:45:32.866180,13,"12% off, near transit, in Brooklyn",book within 48h for best rate
1934512,NYC,Clinton Hill,200.0,20,0,0,1,192.97,164.0245,False,0.0,Breakfast included,False,High,Brooklyn,2025-12-02 00:45:32.866180,2025-12-14 00:45:32.866180,7,"breakfast included, in Brooklyn",book within 48h for best rate
1935302,NYC,Fort Greene,161.0,28,1,1,0,170.71,145.1035,False,5.7,"Pet-friendly, Near transit",False,High,Brooklyn,2025-12-07 00:45:32.866180,2025-12-16 00:45:32.866180,9,"pet-friendly, in Brooklyn",book within 48h for best rate
2012750,NYC,Ridgewood,120.0,26,1,0,0,108.35,92.0975,False,0.0,Pet-friendly,False,High,Queens,2025-12-07 00:45:32.866180,2025-12-10 00:45:32.866180,3,"pet-friendly, in Queens",book within 48h for best rate
1847389,NYC,Red Hook,249.0,7,0,1,0,281.02,238.867,False,11.4,Near transit,False,Low,Brooklyn,2025-12-05 00:45:32.866180,2025-12-16 00:45:32.866180,9,"11% off, near transit, in Brooklyn",book within 48h for best rate
1936633,NYC,City Island,110.0,29,1,1,1,112.76,95.846,False,2.4,"Pet-friendly, Near transit, Breakfast included",False,High,Bronx,2025-12-03 00:45:32.866180,2025-12-13 00:45:32.866180,6,"pet-friendly, in Bronx",book within 48h for best rate
2015168,NYC,Bedford-Stuyvesant,160.0,26,0,1,1,145.16,123.386,False,0.0,"Near transit, Breakfast included",False,High,Brooklyn,2025-12-02 00:45:32.866180,2025-12-15 00:45:32.866180,8,"near transit, in Brooklyn",book within 48h for best rate
1936772,NYC,Rego Park,85.0,26,0,0,0,85.37,72.5645,False,0.4,Standard,False,High,Queens,2025-12-07 00:45:32.866180,2025-12-11 00:45:32.866180,4,in Queens,book within 48h for best rate
1937226,NYC,Harlem,295.0,11,0,0,0,300.36,255.306,False,1.8,Standard,False,Medium,Manhattan,2025-12-02 00:45:32.866180,2025-12-14 00:45:32.866180,7,in Manhattan,book within 48h for best rate
1855846,NYC,Harlem,180.0,19,0,0,1,181.15,153.9775,False,0.6,Breakfast included,False,High,Manhattan,2025-12-01 00:45:32.866180,2025-12-17 00:45:32.866180,10,"breakfast included, in Manhattan",book within 48h for best rate
1939283,NYC,Boerum Hill,139.0,27,1,0,1,128.46,109.191,False,0.0,"Pet-friendly, Breakfast included",False,High,Brooklyn,2025-12-04 00:45:32.866180,2025-12-15 00:45:32.866180,8,"pet-friendly, in Brooklyn",book within 48h for best rate
2017397,NYC,Crown Heights,156.0,26,1,1,0,150.19,127.66149999999999,False,0.0,"Pet-friendly, Near transit",False,High,Brooklyn,2025-12-03 00:45:32.866180,2025-12-12 00:45:32.866180,5,"pet-friendly, in Brooklyn",book within 48h for best rate
1944155,NYC,Fort Greene,160.0,6,0,0,0,168.42,143.15699999999998,False,5.0,Standard,False,Low,Brooklyn,2025-12-07 00:45:32.866180,2025-12-14 00:45:32.866180,7,in Brooklyn,book within 48h for best rate
2019755,NYC,Clinton Hill,95.0,25,1,1,0,92.34,78.489,False,0.0,"Pet-friendly, Near transit",False,High,Brooklyn,2025-12-07 00:45:32.866180,2025-12-20 00:45:32.866180,13,"pet-friendly, in Brooklyn",book within 48h for best rate
2019927,NYC,Inwood,150.0,23,1,1,0,154.21,131.0785,False,2.7,"Pet-friendly, Near transit",False,High,Manhattan,2025-12-02 00:45:32.866180,2025-12-11 00:45:32.866180,4,"pet-friendly, in Manhattan",book within 48h for best rate
2088725,NYC,Gowanus,124.0,29,0,0,0,140.01,119.00849999999998,False,11.4,Standard,False,High,Brooklyn,2025-12-04 00:45:32.866180,2025-12-20 00:45:32.866180,13,"11% off, in Brooklyn",book within 48h for best rate
1948494,NYC,East Flatbush,105.0,22,0,1,0,100.84,85.714,False,0.0,Near transit,False,High,Brooklyn,2025-12-04 00:45:32.866180,2025-12-17 00:45:32.866180,10,"near transit, in Brooklyn",book within 48h for best rate
2093064,NYC,Chelsea,125.0,23,0,0,1,134.03,113.9255,False,6.7,Breakfast included,False,High,Manhattan,2025-12-01 00:45:32.866180,2025-12-20 00:45:32.866180,13,"breakfast included, in Manhattan",book within 48h for best rate
1956677,NYC,Mott Haven,185.0,26,0,1,0,204.09,173.4765,False,9.4,Near transit,False,High,Bronx,2025-12-06 00:45:32.866180,2025-12-09 00:45:32.866180,2,"near transit, in Bronx",expires in 2d
2093304,NYC,Fort Greene,150.0,7,0,0,1,162.86,138.431,False,7.9,Breakfast included,False,Low,Brooklyn,2025-12-07 00:45:32.866180,2025-12-16 00:45:32.866180,9,"breakfast included, in Brooklyn",book within 48h for best rate
2028272,NYC,Chelsea,320.0,5,1,0,0,292.49,248.6165,False,0.0,Pet-friendly,False,Low,Manhattan,2025-12-01 00:45:32.866180,2025-12-13 00:45:32.866180,6,"pet-friendly, in Manhattan",book within 48h for best rate
2028291,NYC,Long Island City,156.0,18,0,0,0,158.44,134.674,False,1.5,Standard,False,High,Queens,2025-12-04 00:45:32.866180,2025-12-15 00:45:32.866180,8,in Queens,book within 48h for best rate
2028677,NYC,Harlem,115.0,22,0,1,1,105.56,89.726,False,0.0,"Near transit, Breakfast included",False,High,Manhattan,2025-12-05 00:45:32.866180,2025-12-20 00:45:32.866180,13,"near transit, in Manhattan",book within 48h for best rate
2096666,NYC,Chelsea,185.0,25,1,0,0,177.93,151.2405,False,0.0,Pet-friendly,False,High,Manhattan,2025-12-01 00:45:32.866180,2025-12-14 00:45:32.866180,7,"pet-friendly, in Manhattan",book within 48h for best rate
2100174,NYC,Upper East Side,100.0,28,1,0,1,94.36,80.206,False,0.0,"Pet-friendly, Breakfast included",False,High,Manhattan,2025-12-07 00:45:32.866180,2025-12-18 00:45:32.866180,11,"pet-friendly, in Manhattan",book within 48h for best rate
2043060,NYC,Midtown,294.0,27,0,1,1,315.83,268.4555,False,6.9,"Near transit, Breakfast included",False,High,Manhattan,2025-12-07 00:45:32.866180,2025-12-16 00:45:32.866180,9,"near transit, in Manhattan",book within 48h for best rate
1970574,NYC,South Slope,175.0,7,1,0,0,196.93,167.3905,False,11.1,Pet-friendly,False,Low,Brooklyn,2025-12-05 00:45:32.866180,2025-12-10 00:45:32.866180,3,"11% off, pet-friendly, in Brooklyn",book within 48h for best rate
2100887,NYC,SoHo,375.0,24,1,1,1,349.76,297.296,False,0.0,"Pet-friendly, Near transit, Breakfast included",False,High,Manhattan,2025-12-06 00:45:32.866180,2025-12-17 00:45:32.866180,10,"pet-friendly, in Manhattan",book within 48h for best rate
1974685,NYC,Crown Heights,123.0,23,0,1,1,139.01,118.15849999999999,False,11.5,"Near transit, Breakfast included",False,High,Brooklyn,2025-12-06 00:45:32.866180,2025-12-13 00:45:32.866180,6,"12% off, near transit, in Brooklyn",book within 48h for best rate
1974700,NYC,Harlem,257.0,10,0,1,1,274.93,233.6905,False,6.5,"Near transit, Breakfast included",False,Medium,Manhattan,2025-12-03 00:45:32.866180,2025-12-12 00:45:32.866180,5,"near transit, in Manhattan",book within 48h for best rate
2107696,NYC,Williamsburg,255.0,20,0,0,1,242.29,205.9465,False,0.0,Breakfast included,False,High,Brooklyn,2025-12-03 00:45:32.866180,2025-12-20 00:45:32.866180,13,"breakfast included, in Brooklyn",book within 48h for best rate
2194038,NYC,Fort Greene,345.0,6,1,1,1,381.37,324.1645,False,9.5,"Pet-friendly, Near transit, Breakfast included",False,Low,Brooklyn,2025-12-01 00:45:32.866180,2025-12-20 00:45:32.866180,13,"pet-friendly, in Brooklyn",book within 48h for best rate
2107883,NYC,Greenpoint,159.0,7,1,1,0,164.89,140.1565,False,3.6,"Pet-friendly, Near transit",False,Low,Brooklyn,2025-12-05 00:45:32.866180,2025-12-14 00:45:32.866180,7,"pet-friendly, in Brooklyn",book within 48h for best rate
2108178,NYC,Greenpoint,149.0,15,1,0,1,149.05,126.69250000000001,False,0.0,"Pet-friendly, Breakfast included",False,Medium,Brooklyn,2025-12-01 00:45:32.866180,2025-12-10 00:45:32.866180,3,"pet-friendly, in Brooklyn",book within 48h for best rate
2071420,NYC,Chelsea,302.0,24,0,0,0,333.74,283.679,False,9.5,Standard,False,High,Manhattan,2025-12-04 00:45:32.866180,2025-12-11 00:45:32.866180,4,in Manhattan,book within 48h for best rate
2071464,NYC,Boerum Hill,350.0,8,0,1,1,356.87,303.3395,False,1.9,"Near transit, Breakfast included",False,Low,Brooklyn,2025-12-04 00:45:32.866180,2025-12-10 00:45:32.866180,3,"near transit, in Brooklyn",book within 48h for best rate
2209835,NYC,Kips Bay,125.0,19,0,1,0,113.84,96.764,False,0.0,Near transit,False,High,Manhattan,2025-12-05 00:45:32.866180,2025-12-16 00:45:32.866180,9,"near transit, in Manhattan",book within 48h for best rate
2075453,NYC,Greenpoint,199.0,28,1,1,0,228.0,193.79999999999998,False,12.7,"Pet-friendly, Near transit",False,High,Brooklyn,2025-12-01 00:45:32.866180,2025-12-17 00:45:32.866180,10,"13% off, pet-friendly, in Brooklyn",book within 48h for best rate
2075600,NYC,Bedford-Stuyvesant,160.0,17,1,0,0,147.75,125.58749999999999,False,0.0,Pet-friendly,False,High,Brooklyn,2025-12-01 00:45:32.866180,2025-12-20 00:45:32.866180,13,"pet-friendly, in Brooklyn",book within 48h for best rate
2079765,NYC,Bedford-Stuyvesant,119.0,22,0,1,0,115.43,98.1155,False,0.0,Near transit,False,High,Brooklyn,2025-12-05 00:45:32.866180,2025-12-13 00:45:32.866180,6,"near transit, in Brooklyn",book within 48h for best rate
2214323,NYC,Little Italy,250.0,15,1,0,1,248.73,211.42049999999998,False,0.0,"Pet-friendly, Breakfast included",False,Medium,Manhattan,2025-12-03 00:45:32.866180,2025-12-17 00:45:32.866180,10,"pet-friendly, in Manhattan",book within 48h for best rate
2123079,NYC,Astoria,99.0,18,1,1,0,97.1,82.535,False,0.0,"Pet-friendly, Near transit",False,High,Queens,2025-12-06 00:45:32.866180,2025-12-14 00:45:32.866180,7,"pet-friendly, in Queens",book within 48h for best rate
2080861,NYC,Bedford-Stuyvesant,190.0,25,0,0,1,187.02,158.967,False,0.0,Breakfast included,False,High,Brooklyn,2025-12-05 00:45:32.866180,2025-12-12 00:45:32.866180,5,"breakfast included, in Brooklyn",book within 48h for best rate
2083749,NYC,Upper West Side,115.0,10,0,0,1,115.15,97.8775,False,0.1,Breakfast included,False,Medium,Manhattan,2025-12-06 00:45:32.866180,2025-12-13 00:45:32.866180,6,"breakfast included, in Manhattan",book within 48h for best rate
2087524,NYC,Bedford-Stuyvesant,125.0,27,1,1,1,116.53,99.0505,False,0.0,"Pet-friendly, Near transit, Breakfast included",False,High,Brooklyn,2025-12-06 00:45:32.866180,2025-12-15 00:45:32.866180,8,"pet-friendly, in Brooklyn",book within 48h for best rate
2127713,NYC,Harlem,175.0,5,0,0,1,174.9,148.665,False,0.0,Breakfast included,False,Low,Manhattan,2025-12-01 00:45:32.866180,2025-12-18 00:45:32.866180,11,"breakfast included, in Manhattan",book within 48h for best rate
2128761,NYC,Williamsburg,58.0,15,1,1,0,53.54,45.509,False,0.0,"Pet-friendly, Near transit",False,Medium,Brooklyn,2025-12-03 00:45:32.866180,2025-12-19 00:45:32.866180,12,"pet-friendly, in Brooklyn",book within 48h for best rate
2134697,NYC,Hell's Kitchen,170.0,14,1,1,1,183.09,155.6265,False,7.1,"Pet-friendly, Near transit, Breakfast included",False,Medium,Manhattan,2025-12-01 00:45:32.866180,2025-12-11 00:45:32.866180,4,"pet-friendly, in Manhattan",book within 48h for best rate
2298373,NYC,Rego Park,179.0,15,1,0,1,200.43,170.3655,False,10.7,"Pet-friendly, Breakfast included",False,Medium,Queens,2025-12-04 00:45:32.866180,2025-12-15 00:45:32.866180,8,"11% off, pet-friendly, in Queens",book within 48h for best rate
2298731,NYC,Hell's Kitchen,165.0,29,0,1,0,151.01,128.3585,False,0.0,Near transit,False,High,Manhattan,2025-12-06 00:45:32.866180,2025-12-18 00:45:32.866180,11,"near transit, in Manhattan",book within 48h for best rate
2137796,NYC,Bedford-Stuyvesant,150.0,18,1,0,0,169.51,144.0835,False,11.5,Pet-friendly,False,High,Brooklyn,2025-12-01 00:45:32.866180,2025-12-19 00:45:32.866180,12,"12% off, pet-friendly, in Brooklyn",book within 48h for best rate
2301258,NYC,Park Slope,450.0,9,1,1,0,488.59,415.3015,False,7.9,"Pet-friendly, Near transit",False,Medium,Brooklyn,2025-12-06 00:45:32.866180,2025-12-13 00:45:32.866180,6,"pet-friendly, in Brooklyn",book within 48h for best rate
2310594,NYC,Williamsburg,110.0,23,0,1,0,108.15,91.92750000000001,False,0.0,Near transit,False,High,Brooklyn,2025-12-03 00:45:32.866180,2025-12-15 00:45:32.866180,8,"near transit, in Brooklyn",book within 48h for best rate
2314392,NYC,Upper West Side,200.0,12,1,1,1,203.9,173.315,False,1.9,"Pet-friendly, Near transit, Breakfast included",False,Medium,Manhattan,2025-12-05 00:45:32.866180,2025-12-14 00:45:32.866180,7,"pet-friendly, in Manhattan",book within 48h for best rate
2314398,NYC,Cobble Hill,195.0,9,1,1,1,217.89,185.20649999999998,False,10.5,"Pet-friendly, Near transit, Breakfast included",False,Medium,Brooklyn,2025-12-07 00:45:32.866180,2025-12-20 00:45:32.866180,13,"10% off, pet-friendly, in Brooklyn",book within 48h for best rate
2314553,NYC,Greenpoint,139.0,24,0,1,0,145.74,123.879,False,4.6,Near transit,False,High,Brooklyn,2025-12-03 00:45:32.866180,2025-12-09 00:45:32.866180,2,"near transit, in Brooklyn",expires in 2d
2151479,NYC,Bedford-Stuyvesant,130.0,15,1,1,0,149.45,127.03249999999998,False,13.0,"Pet-friendly, Near transit",False,Medium,Brooklyn,2025-12-05 00:45:32.866180,2025-12-18 00:45:32.866180,11,"13% off, pet-friendly, in Brooklyn",book within 48h for best rate
2243548,NYC,Lower East Side,350.0,24,0,0,1,394.6,335.41,False,11.3,Breakfast included,False,High,Manhattan,2025-12-02 00:45:32.866180,2025-12-14 00:45:32.866180,7,"11% off, breakfast included, in Manhattan",book within 48h for best rate
2334411,NYC,Harlem,101.0,8,1,0,0,105.44,89.624,False,4.2,Pet-friendly,False,Low,Manhattan,2025-12-03 00:45:32.866180,2025-12-15 00:45:32.866180,8,"pet-friendly, in Manhattan",book within 48h for best rate
2247803,NYC,Crown Heights,114.0,19,0,0,0,117.9,100.215,False,3.3,Standard,False,High,Brooklyn,2025-12-02 00:45:32.866180,2025-12-15 00:45:32.866180,8,in Brooklyn,book within 48h for best rate
2154075,NYC,Bedford-Stuyvesant,150.0,15,0,0,0,141.28,120.088,False,0.0,Standard,False,Medium,Brooklyn,2025-12-05 00:45:32.866180,2025-12-15 00:45:32.866180,8,in Brooklyn,book within 48h for best rate
2154567,NYC,Bedford-Stuyvesant,145.0,9,1,0,1,137.98,117.28299999999999,False,0.0,"Pet-friendly, Breakfast included",False,Medium,Brooklyn,2025-12-01 00:45:32.866180,2025-12-12 00:45:32.866180,5,"pet-friendly, in Brooklyn",book within 48h for best rate
2254817,NYC,Upper East Side,125.0,26,1,1,1,135.39,115.08149999999999,False,7.7,"Pet-friendly, Near transit, Breakfast included",False,High,Manhattan,2025-12-02 00:45:32.866180,2025-12-13 00:45:32.866180,6,"pet-friendly, in Manhattan",book within 48h for best rate
2159193,NYC,Carroll Gardens,125.0,27,0,0,1,126.29,107.3465,False,1.0,Breakfast included,False,High,Brooklyn,2025-12-05 00:45:32.866180,2025-12-16 00:45:32.866180,9,"breakfast included, in Brooklyn",book within 48h for best rate
2255549,NYC,Chelsea,189.0,8,0,1,0,197.39,167.7815,False,4.3,Near transit,False,Low,Manhattan,2025-12-02 00:45:32.866180,2025-12-16 00:45:32.866180,9,"near transit, in Manhattan",book within 48h for best rate
2165107,NYC,Upper East Side,80.0,23,0,0,1,80.47,68.3995,False,0.6,Breakfast included,False,High,Manhattan,2025-12-02 00:45:32.866180,2025-12-17 00:45:32.866180,10,"breakfast included, in Manhattan",book within 48h for best rate
2349715,NYC,Crown Heights,228.0,19,1,1,0,249.83,212.3555,False,8.7,"Pet-friendly, Near transit",False,High,Brooklyn,2025-12-07 00:45:32.866180,2025-12-12 00:45:32.866180,5,"pet-friendly, in Brooklyn",book within 48h for best rate
2349737,NYC,Rego Park,296.0,11,0,0,0,286.1,243.185,False,0.0,Standard,False,Medium,Queens,2025-12-07 00:45:32.866180,2025-12-11 00:45:32.866180,4,in Queens,book within 48h for best rate
2183423,NYC,Harlem,165.0,29,1,0,1,168.48,143.208,False,2.1,"Pet-friendly, Breakfast included",False,High,Manhattan,2025-12-01 00:45:32.866180,2025-12-09 00:45:32.866180,2,"pet-friendly, in Manhattan",expires in 2d
2267692,NYC,Greenpoint,169.0,12,0,1,0,165.72,140.862,False,0.0,Near transit,False,Medium,Brooklyn,2025-12-07 00:45:32.866180,2025-12-13 00:45:32.866180,6,"near transit, in Brooklyn",book within 48h for best rate
2269104,NYC,Jamaica,120.0,13,1,1,0,124.91,106.17349999999999,False,3.9,"Pet-friendly, Near transit",False,Medium,Queens,2025-12-07 00:45:32.866180,2025-12-11 00:45:32.866180,4,"pet-friendly, in Queens",book within 48h for best rate
2371632,NYC,Ozone Park,85.0,26,1,1,0,92.57,78.68449999999999,False,8.2,"Pet-friendly, Near transit",False,High,Queens,2025-12-02 00:45:32.866180,2025-12-11 00:45:32.866180,4,"pet-friendly, in Queens",book within 48h for best rate
2373238,NYC,Hell's Kitchen,215.0,9,1,1,0,202.5,172.125,False,0.0,"Pet-friendly, Near transit",False,Medium,Manhattan,2025-12-01 00:45:32.866180,2025-12-18 00:45:32.866180,11,"pet-friendly, in Manhattan",book within 48h for best rate
2374228,NYC,Crown Heights,130.0,20,0,1,1,121.24,103.05399999999999,False,0.0,"Near transit, Breakfast included",False,High,Brooklyn,2025-12-04 00:45:32.866180,2025-12-10 00:45:32.866180,3,"near transit, in Brooklyn",book within 48h for best rate
2273613,NYC,Gowanus,115.0,26,1,1,1,109.43,93.0155,False,0.0,"Pet-friendly, Near transit, Breakfast included",False,High,Brooklyn,2025-12-01 00:45:32.866180,2025-12-11 00:45:32.866180,4,"pet-friendly, in Brooklyn",book within 48h for best rate
2385779,NYC,Bedford-Stuyvesant,143.0,17,0,1,0,151.35,128.64749999999998,False,5.5,Near transit,False,High,Brooklyn,2025-12-06 00:45:32.866180,2025-12-20 00:45:32.866180,13,"near transit, in Brooklyn",book within 48h for best rate
2525956,NYC,Theater District,129.0,6,1,0,0,118.48,100.708,False,0.0,Pet-friendly,False,Low,Manhattan,2025-12-03 00:45:32.866180,2025-12-09 00:45:32.866180,2,"pet-friendly, in Manhattan",expires in 2d
2291893,NYC,Crown Heights,95.0,23,0,1,1,102.16,86.836,False,7.0,"Near transit, Breakfast included",False,High,Brooklyn,2025-12-05 00:45:32.866180,2025-12-10 00:45:32.866180,3,"near transit, in Brooklyn",book within 48h for best rate
2400614,NYC,Williamsburg,195.0,26,0,1,1,180.93,153.7905,False,0.0,"Near transit, Breakfast included",False,High,Brooklyn,2025-12-03 00:45:32.866180,2025-12-19 00:45:32.866180,12,"near transit, in Brooklyn",book within 48h for best rate
2404708,NYC,Williamsburg,250.0,11,0,1,0,252.44,214.57399999999998,False,1.0,Near transit,False,Medium,Brooklyn,2025-12-03 00:45:32.866180,2025-12-16 00:45:32.866180,9,"near transit, in Brooklyn",book within 48h for best rate
2296024,NYC,Spuyten Duyvil,291.0,27,0,0,0,265.55,225.7175,False,0.0,Standard,False,High,Bronx,2025-12-06 00:45:32.866180,2025-12-12 00:45:32.866180,5,in Bronx,book within 48h for best rate
2538248,NYC,Harlem,135.0,23,1,1,0,146.34,124.389,False,7.7,"Pet-friendly, Near transit",False,High,Manhattan,2025-12-07 00:45:32.866180,2025-12-17 00:45:32.866180,10,"pet-friendly, in Manhattan",book within 48h for best rate
2683758,NYC,Harlem,95.0,26,0,0,0,91.5,77.77499999999999,False,0.0,Standard,False,High,Manhattan,2025-12-03 00:45:32.866180,2025-12-13 00:45:32.866180,6,in Manhattan,book within 48h for best rate
2551532,NYC,Bedford-Stuyvesant,152.0,21,0,1,1,158.21,134.4785,False,3.9,"Near transit, Breakfast included",False,High,Brooklyn,2025-12-07 00:45:32.866180,2025-12-12 00:45:32.866180,5,"near transit, in Brooklyn",book within 48h for best rate
2432622,NYC,Greenpoint,325.0,10,0,0,0,358.17,304.4445,False,9.3,Standard,False,Medium,Brooklyn,2025-12-03 00:45:32.866180,2025-12-17 00:45:32.866180,10,in Brooklyn,book within 48h for best rate
2694274,NYC,Fort Greene,225.0,14,0,1,0,210.77,179.1545,False,0.0,Near transit,False,Medium,Brooklyn,2025-12-06 00:45:32.866180,2025-12-09 00:45:32.866180,2,"near transit, in Brooklyn",expires in 2d
2451110,NYC,Greenwich Village,449.0,10,1,0,0,512.33,435.4805,False,12.4,Pet-friendly,False,Medium,Manhattan,2025-12-04 00:45:32.866180,2025-12-12 00:45:32.866180,5,"12% off, pet-friendly, in Manhattan",book within 48h for best rate
2569808,NYC,Williamsburg,90.0,7,1,1,1,83.44,70.92399999999999,False,0.0,"Pet-friendly, Near transit, Breakfast included",False,Low,Brooklyn,2025-12-01 00:45:32.866180,2025-12-11 00:45:32.866180,4,"pet-friendly, in Brooklyn",book within 48h for best rate
